Time,Latitude,Longitude,Altitude,Pressure,Temperature,Acceleration,Acceleration (x),Acceleration (y),Acceleration (z),,Velocity(z)
6.859702,-71,40,202.8586051,98903,23.5,1.098179402,0.057,0.09,1.093,,
6.861778,-71,40,202.8586051,98915,23.6,1.092055402,0.054,0.09,1.087,,
6.863647,-71,40,202.5190291,98916,23.5,1.092238985,0.056,0.091,1.087,,
6.867143,-71,40,203.7924964,98916,23.5,1.095246091,0.058,0.09,1.09,,
6.870973,-71,40,203.6226917,98904,23.5,1.097236984,0.061,0.088,1.092,,
6.873065,-71,40,203.0283972,98913,23.6,1.097101636,0.052,0.092,1.092,,
6.875155,-71,40,203.6226917,98915,23.5,1.09078733,0.055,0.086,1.086,,
6.877214,-71,40,203.6226917,98899,23.5,1.093363617,0.06,0.09,1.088,,
6.879165,-71,40,202.77371,98919,23.5,1.093402488,0.056,0.093,1.088,,
6.881236,-71,40,203.3679899,98916,23.5,1.092953796,0.052,0.09,1.088,,
6.883062,-71,40,203.0283972,98913,23.5,1.088024816,0.053,0.09,1.083,,
6.8849,-71,40,203.6226917,98903,23.5,1.096107203,0.057,0.089,1.091,,
6.88878,-71,40,203.0283972,98916,23.5,1.099093263,0.057,0.089,1.094,,
6.892431,-71,40,202.603922,98897,23.6,1.095124194,0.054,0.091,1.09,,
6.896354,-71,40,203.5377904,98918,23.5,1.092023351,0.055,0.089,1.087,,
6.899559,-71,40,202.8586051,98901,23.5,1.096219868,0.056,0.091,1.091,,
6.90137,-71,40,203.2830907,98918,23.5,1.092407433,0.056,0.093,1.087,,
6.903204,-71,40,202.8586051,98909,23.5,1.09519359,0.057,0.09,1.09,,
6.906048,-71,40,203.3679899,98907,23.5,1.096005018,0.055,0.089,1.091,,
6.908001,-71,40,203.3679899,98910,23.5,1.096840007,0.055,0.087,1.092,,
6.910085,-71,40,203.6226917,98913,23.5,1.100171805,0.052,0.093,1.095,,
6.912839,-71,40,203.1132944,98921,23.5,1.097835598,0.055,0.087,1.093,,
6.916537,-71,40,202.77371,98912,23.5,1.097051047,0.056,0.089,1.092,,
6.920472,-71,40,202.3492453,98906,23.5,1.093997258,0.053,0.09,1.089,,
6.922554,-71,40,203.2830907,98904,23.6,1.091533783,0.055,0.095,1.086,,
6.924416,-71,40,203.3679899,98910,23.5,1.105160622,0.054,0.092,1.1,,
6.926455,-71,40,203.3679899,98910,23.5,1.094163608,0.053,0.092,1.089,,
6.928241,-71,40,203.3679899,98918,23.5,1.101279256,0.056,0.092,1.096,,
6.930082,-71,40,203.0283972,98913,23.5,1.09610629,0.052,0.092,1.091,,
6.932187,-71,40,202.77371,98916,23.5,1.096410051,0.053,0.095,1.091,,
6.934052,-71,40,202.77371,98909,23.5,1.090384336,0.057,0.092,1.085,,
6.937562,-71,40,203.0283972,98912,23.5,1.097282552,0.054,0.093,1.092,,
6.941385,-71,40,202.8586051,98913,23.5,1.098077411,0.055,0.09,1.093,,
6.945471,-71,40,203.3679899,98922,23.5,1.095009589,0.055,0.089,1.09,,
6.951506,-71,40,204.1321141,98904,23.5,1.095224634,0.056,0.091,1.09,,
6.953584,-71,40,203.3679899,98913,23.5,1.095148392,0.051,0.093,1.09,,
6.955392,-71,40,203.6226917,98907,23.5,1.087800533,0.05,0.089,1.083,,
6.957456,-71,40,203.6226917,98901,23.5,1.093904018,0.056,0.087,1.089,,
6.959232,-71,40,202.3492453,98915,23.5,1.094397551,0.056,0.093,1.089,,
6.961113,-71,40,203.6226917,98913,23.5,1.101312853,0.055,0.093,1.096,,
6.965041,-71,40,203.5377904,98897,23.5,1.09572168,0.059,0.095,1.09,,
6.968672,-71,40,202.8586051,98913,23.5,1.097149488,0.053,0.092,1.092,,
6.972232,-71,40,203.6226917,98909,23.5,1.094735128,0.051,0.088,1.09,,
6.976253,-71,40,203.3679899,98906,23.5,1.092074173,0.056,0.089,1.087,,
6.981597,-71,40,203.5377904,98906,23.5,1.098231761,0.058,0.09,1.093,,
6.983623,-71,40,203.9623038,98915,23.5,1.094872139,0.057,0.086,1.09,,
6.98556,-71,40,202.77371,98915,23.5,1.09091567,0.051,0.09,1.086,,
6.987345,-71,40,203.1132944,98909,23.5,1.092232118,0.059,0.089,1.087,,
6.989371,-71,40,202.3492453,98913,23.5,1.092306733,0.054,0.093,1.087,,
6.99282,-71,40,203.1132944,98912,23.5,1.094910955,0.053,0.089,1.09,,
6.996375,-71,40,203.0283972,98918,23.6,1.093422151,0.058,0.092,1.088,,
7.000288,-71,40,202.77371,98909,23.6,1.093183425,0.055,0.091,1.088,,
7.003783,-71,40,202.77371,98913,23.5,1.097467995,0.056,0.094,1.092,,
7.007241,-71,40,203.3679899,98915,23.5,1.098339201,0.06,0.09,1.093,,
7.01123,-71,40,203.0283972,98910,23.5,1.093369562,0.057,0.092,1.088,,
7.013296,-71,40,202.77371,98918,23.5,1.095207743,0.054,0.092,1.09,,
7.015368,-71,40,203.0283972,98919,23.5,1.097082039,0.055,0.09,1.092,,
7.017346,-71,40,203.1132944,98904,23.5,1.095158893,0.053,0.092,1.09,,
7.021278,-71,40,203.3679899,98913,23.5,1.095060272,0.056,0.089,1.09,,
7.025219,-71,40,203.1132944,98909,23.5,1.097032361,0.054,0.09,1.092,,
7.029094,-71,40,203.6226917,98916,23.5,1.09615966,0.058,0.089,1.091,,
7.033104,-71,40,203.0283972,98907,23.5,1.096287371,0.054,0.093,1.091,,
7.037016,-71,40,203.6226917,98901,23.5,1.097689391,0.052,0.087,1.093,,
7.040593,-71,40,203.0283972,98904,23.5,1.098110195,0.054,0.091,1.093,,
7.044344,-71,40,202.3492453,98903,23.5,1.096994531,0.058,0.087,1.092,,
7.046447,-71,40,203.1132944,98909,23.6,1.094128877,0.054,0.091,1.089,,
7.048285,-71,40,203.6226917,98918,23.5,1.097000456,0.055,0.089,1.092,,
7.052149,-71,40,203.2830907,98912,23.5,1.097915297,0.055,0.088,1.093,,
7.055674,-71,40,203.7924964,98897,23.5,1.096683181,0.055,0.085,1.092,,
7.059297,-71,40,203.6226917,98906,23.5,1.0937742,0.05,0.089,1.089,,
7.063238,-71,40,203.8773997,98916,23.5,1.101145767,0.055,0.091,1.096,,
7.066835,-71,40,203.5377904,98909,23.5,1.095060272,0.056,0.089,1.09,,
7.070565,-71,40,203.3679899,98909,23.5,1.095124194,0.054,0.091,1.09,,
7.074413,-71,40,203.7924964,98910,23.5,1.093285873,0.057,0.091,1.088,,
7.078229,-71,40,203.2830907,98900,23.5,1.099123287,0.056,0.09,1.094,,
7.080322,-71,40,202.77371,98912,23.5,1.092493021,0.056,0.094,1.087,,
7.082408,-71,40,203.1132944,98909,23.5,1.095551003,0.054,0.096,1.09,,
7.087488,-71,40,203.3679899,98922,23.5,1.100119084,0.049,0.094,1.095,,
7.091453,-71,40,203.5377904,98913,23.5,1.096287371,0.054,0.093,1.091,,
7.09513,-71,40,203.6226917,98904,23.5,1.094079979,0.053,0.091,1.089,,
7.098739,-71,40,204.1321141,98907,23.5,1.094229409,0.056,0.091,1.089,,
7.102598,-71,40,203.0283972,98910,23.5,1.093317886,0.056,0.092,1.088,,
7.106144,-71,40,203.2830907,98901,23.5,1.097215111,0.056,0.091,1.092,,
7.109759,-71,40,203.3679899,98906,23.5,1.094412171,0.051,0.096,1.089,,
7.113643,-71,40,203.1132944,98913,23.5,1.09507534,0.053,0.091,1.09,,
7.115776,-71,40,202.77371,98915,23.6,1.096372656,0.054,0.094,1.091,,
7.119328,-71,40,203.2830907,98918,23.5,1.096154186,0.053,0.092,1.091,,
7.12327,-71,40,203.9623038,98907,23.5,1.091864918,0.05,0.09,1.087,,
7.126844,-71,40,203.3679899,98904,23.5,1.093732143,0.065,0.091,1.088,,
7.130815,-71,40,202.77371,98912,23.5,1.099357994,0.054,0.094,1.094,,
7.1344,-71,40,203.1132944,98910,23.5,1.099322519,0.055,0.093,1.094,,
7.137881,-71,40,203.9623038,98906,23.5,1.092906675,0.051,0.09,1.088,,
7.141753,-71,40,203.3679899,98910,23.6,1.097000456,0.055,0.089,1.092,,
7.14535,-71,40,204.1321141,98907,23.5,1.100052271,0.053,0.091,1.095,,
7.149058,-71,40,203.0283972,98907,23.5,1.096036952,0.054,0.09,1.091,,
7.151188,-71,40,203.0283972,98909,23.6,1.094979452,0.056,0.088,1.09,,
7.153248,-71,40,203.3679899,98910,23.6,1.094417197,0.058,0.092,1.089,,
7.155158,-71,40,203.2830907,98909,23.5,1.094432273,0.055,0.094,1.089,,
7.157226,-71,40,203.1132944,98916,23.5,1.091964743,0.057,0.087,1.087,,
7.159043,-71,40,203.6226917,98906,23.5,1.096137309,0.056,0.09,1.091,,
7.1611,-71,40,203.3679899,98915,23.6,1.094313027,0.056,0.092,1.089,,
7.162896,-71,40,203.9623038,98906,23.5,1.101165292,0.057,0.09,1.096,,
7.164656,-71,40,203.2830907,98913,23.5,1.096005018,0.055,0.089,1.091,,
7.166757,-71,40,202.8586051,98909,23.5,1.092937784,0.055,0.088,1.088,,
7.170647,-71,40,202.8586051,98925,23.5,1.101397748,0.055,0.094,1.096,,
7.172732,-71,40,203.5377904,98910,23.5,1.098893079,0.053,0.089,1.094,,
7.174801,-71,40,203.5377904,98909,23.6,1.09213827,0.054,0.091,1.087,,
7.176587,-71,40,203.3679899,98899,23.5,1.096086675,0.055,0.09,1.091,,
7.178368,-71,40,202.5190291,98909,23.5,1.098179402,0.057,0.09,1.093,,
7.181152,-71,40,203.8773997,98907,23.5,1.099093263,0.057,0.089,1.094,,
7.183519,-71,40,202.77371,98907,23.5,1.097605576,0.057,0.095,1.092,,
7.185991,-71,40,203.7924964,98903,23.5,1.098179402,0.057,0.09,1.093,,
7.188153,-71,40,202.77371,98918,23.5,1.097266604,0.057,0.091,1.092,,
7.192047,-71,40,204.1321141,98915,23.6,1.095392624,0.056,0.093,1.09,,
7.196191,-71,40,203.7924964,98909,23.5,1.09734999,0.057,0.092,1.092,,
7.201429,-71,40,203.0283972,98910,23.6,1.095173959,0.055,0.091,1.09,,
7.203434,-71,40,203.2830907,98894,23.5,1.097066087,0.053,0.091,1.092,,
7.205461,-71,40,203.7924964,98916,23.6,1.091177804,0.053,0.092,1.086,,
7.207461,-71,40,203.6226917,98916,23.5,1.098097901,0.057,0.089,1.093,,
7.2094,-71,40,203.2830907,98897,23.5,1.094397551,0.056,0.093,1.089,,
7.21176,-71,40,202.77371,98904,23.5,1.090978002,0.054,0.089,1.086,,
7.214258,-71,40,202.5190291,98899,23.5,1.096070709,0.053,0.091,1.091,,
7.21677,-71,40,202.8586051,98915,23.5,1.092392329,0.054,0.094,1.087,,
7.220533,-71,40,203.3679899,98912,23.5,1.097319006,0.058,0.091,1.092,,
7.224185,-71,40,203.3679899,98904,23.5,1.098061474,0.053,0.091,1.093,,
7.228054,-71,40,203.7924964,98912,23.6,1.092988564,0.056,0.088,1.088,,
7.230077,-71,40,204.2170202,98900,23.5,1.093955666,0.057,0.087,1.089,,
7.231831,-71,40,202.8586051,98906,23.5,1.090002294,0.056,0.088,1.085,,
7.233846,-71,40,203.6226917,98904,23.5,1.097995902,0.055,0.089,1.093,,
7.235867,-71,40,203.2830907,98907,23.6,1.099424395,0.057,0.093,1.094,,
7.237646,-71,40,203.7924964,98900,23.5,1.098812541,0.056,0.098,1.093,,
7.239648,-71,40,203.3679899,98894,23.5,1.096119519,0.054,0.091,1.091,,
7.243091,-71,40,203.8773997,98897,23.5,1.097621064,0.062,0.092,1.092,,
7.246883,-71,40,203.7924964,98909,23.5,1.092271944,0.055,0.092,1.087,,
7.250991,-71,40,203.3679899,98909,23.5,1.097082039,0.055,0.09,1.092,,
7.252992,-71,40,203.3679899,98903,23.5,1.098027777,0.054,0.09,1.093,,
7.255817,-71,40,203.8773997,98906,23.5,1.092105306,0.055,0.09,1.087,,
7.25759,-71,40,202.8586051,98909,23.5,1.10103633,0.051,0.092,1.096,,
7.259353,-71,40,203.8773997,98906,23.6,1.097066087,0.053,0.091,1.092,,
7.261345,-71,40,203.0283972,98916,23.5,1.085919426,0.054,0.088,1.081,,
7.263068,-71,40,203.3679899,98900,23.5,1.094848848,0.055,0.087,1.09,,
7.266772,-71,40,203.3679899,98909,23.5,1.099561731,0.058,0.094,1.094,,
7.27051,-71,40,203.7924964,98903,23.5,1.095009589,0.055,0.089,1.09,,
7.273967,-71,40,203.8773997,98909,23.5,1.097402387,0.058,0.092,1.092,,
7.27779,-71,40,203.1132944,98897,23.5,1.074789747,0.052,0.087,1.07,,
7.279794,-71,40,203.7924964,98919,23.5,1.095257504,0.055,0.092,1.09,,
7.281561,-71,40,202.8586051,98907,23.5,1.102160605,0.057,0.09,1.097,,
7.283413,-71,40,203.5377904,98912,23.6,1.094959817,0.054,0.089,1.09,,
7.285392,-71,40,204.1321141,98906,23.5,1.097453871,0.054,0.095,1.092,,
7.287167,-71,40,202.77371,98904,23.5,1.095280786,0.052,0.094,1.09,,
7.290929,-71,40,204.1321141,98909,23.6,1.09317382,0.058,0.089,1.088,,
7.294352,-71,40,203.6226917,98909,23.6,1.094364656,0.057,0.092,1.089,,
7.298072,-71,40,203.1132944,98903,23.5,1.095292198,0.054,0.093,1.09,,
7.301802,-71,40,204.4717429,98909,23.6,1.096055656,0.056,0.089,1.091,,
7.305475,-71,40,204.2170202,98913,23.6,1.094088205,0.058,0.088,1.089,,
7.307496,-71,40,202.3492453,98910,23.5,1.09519359,0.057,0.09,1.09,,
7.309502,-71,40,203.5377904,98901,23.5,1.081907112,0.055,0.087,1.077,,
7.311352,-71,40,203.2830907,98896,23.6,1.095280786,0.052,0.094,1.09,,
7.313164,-71,40,203.5377904,98907,23.6,1.095924267,0.055,0.088,1.091,,
7.317003,-71,40,203.0283972,98918,23.6,1.095825716,0.053,0.088,1.091,,
7.320684,-71,40,203.2830907,98901,23.6,1.095715748,0.054,0.086,1.091,,
7.32459,-71,40,203.2830907,98901,23.6,1.101084011,0.057,0.089,1.096,,
7.328182,-71,40,204.4717429,98907,23.5,1.098110195,0.054,0.091,1.093,,
7.331797,-71,40,203.2830907,98904,23.5,1.096086675,0.055,0.09,1.091,,
7.335723,-71,40,203.3679899,98899,23.5,1.093018756,0.055,0.089,1.088,,
7.33782,-71,40,204.1321141,98904,23.6,1.09601323,0.05,0.092,1.091,,
7.339696,-71,40,203.6226917,98912,23.6,1.086153764,0.06,0.087,1.081,,
7.34176,-71,40,202.5190291,98913,23.6,1.095412251,0.058,0.092,1.09,,
7.34457,-71,40,203.2830907,98899,23.6,1.099280219,0.059,0.09,1.094,,
7.348076,-71,40,203.8773997,98903,23.6,1.091763253,0.053,0.087,1.087,,
7.352559,-71,40,203.5377904,98915,23.5,1.098277743,0.054,0.093,1.093,,
7.35615,-71,40,203.3679899,98913,23.6,1.096950774,0.054,0.089,1.092,,
7.360033,-71,40,203.7924964,98904,23.6,1.094851588,0.05,0.09,1.09,,
7.363645,-71,40,203.5377904,98913,23.6,1.093475651,0.059,0.092,1.088,,
7.367535,-71,40,204.2170202,98903,23.6,1.09635487,0.057,0.092,1.091,,
7.369629,-71,40,203.8773997,98907,23.5,1.097000456,0.055,0.089,1.092,,
7.371421,-71,40,203.1132944,98904,23.6,1.099888631,0.053,0.089,1.095,,
7.373501,-71,40,203.2830907,98904,23.6,1.093985375,0.062,0.096,1.088,,
7.37737,-71,40,204.1321141,98901,23.6,1.097247921,0.055,0.092,1.092,,
7.381059,-71,40,202.77371,98907,23.6,1.098097901,0.057,0.089,1.093,,
7.384764,-71,40,203.6226917,98913,23.6,1.095946623,0.057,0.087,1.091,,
7.388636,-71,40,203.7924964,98899,23.6,1.097102548,0.057,0.089,1.092,,
7.392193,-71,40,203.5377904,98907,23.6,1.097236529,0.058,0.09,1.092,,
7.396078,-71,40,202.5190291,98912,23.6,1.090737365,0.054,0.086,1.086,,
7.399892,-71,40,203.3679899,98906,23.6,1.092306733,0.054,0.093,1.087,,
7.402033,-71,40,203.0283972,98901,23.6,1.09393327,0.055,0.088,1.089,,
7.404202,-71,40,203.5377904,98904,23.6,1.0984002,0.053,0.095,1.093,,
7.407891,-71,40,203.1132944,98910,23.6,1.096219868,0.056,0.091,1.091,,
7.411769,-71,40,203.1132944,98909,23.6,1.095292198,0.054,0.093,1.09,,
7.415604,-71,40,203.9623038,98906,23.6,1.089330528,0.086,0.131,1.078,,
7.419215,-71,40,203.3679899,98904,23.6,1.108492219,0.073,0.125,1.099,,
7.423023,-71,40,202.77371,98906,23.6,1.107424941,0.031,0.105,1.102,,
7.426916,-71,40,203.7924964,98916,23.6,1.127906468,0.052,0.062,1.125,,
7.430846,-71,40,203.3679899,98909,23.6,1.079358143,0.063,0.087,1.074,,
7.434706,-71,40,203.6226917,98918,23.6,1.084312224,0.064,0.086,1.079,,
7.440091,-71,40,203.5377904,98907,23.6,1.115186083,0.044,0.098,1.11,,
7.443706,-71,40,204.3868346,98909,23.6,1.104165296,0.054,0.092,1.099,,
7.447589,-71,40,203.6226917,98922,23.6,1.101228859,0.055,0.092,1.096,,
7.451237,-71,40,203.5377904,98913,23.6,1.097744961,0.058,0.096,1.092,,
7.455142,-71,40,203.5377904,98909,23.6,1.085369522,0.081,0.085,1.079,,
7.459089,-71,40,203.1132944,98915,23.6,1.105474559,0.048,0.087,1.101,,
7.462765,-71,40,204.1321141,98907,23.6,1.09282112,0.065,0.092,1.087,,
7.46635,-71,40,202.8586051,98898,23.6,1.092375851,0.05,0.096,1.087,,
7.470134,-71,40,203.6226917,98896,23.6,1.065285408,-0.079,0.116,1.056,,
7.473992,-71,40,203.6226917,98912,23.6,1.097054693,0.051,0.092,1.092,,
7.476905,-71,40,202.8586051,98909,23.6,1.099445769,0.059,0.092,1.094,,
7.478768,-71,40,203.6226917,98904,23.6,1.095988139,0.053,0.09,1.091,,
7.480624,-71,40,203.5377904,98915,23.6,1.098017304,0.057,0.088,1.093,,
7.482729,-71,40,203.6226917,98906,23.6,1.098534933,0.059,0.093,1.093,,
7.484529,-71,40,203.0283972,98909,23.6,1.092829355,0.056,0.086,1.088,,
7.486323,-71,40,203.8773997,98912,23.6,1.092937784,0.055,0.088,1.088,,
7.488356,-71,40,204.0472086,98909,23.6,1.098159824,0.055,0.091,1.093,,
7.490143,-71,40,203.5377904,98915,23.6,1.09990636,0.055,0.088,1.095,,
7.492178,-71,40,203.6226917,98909,23.6,1.09404616,0.054,0.09,1.089,,
7.496023,-71,40,203.2830907,98903,23.6,1.094534604,0.057,0.094,1.089,,
7.500995,-71,40,203.7924964,98900,23.6,1.097066087,0.053,0.091,1.092,,
7.503105,-71,40,203.7924964,98912,23.6,1.096137309,0.056,0.09,1.091,,
7.505191,-71,40,203.1132944,98904,23.6,1.093183425,0.055,0.091,1.088,,
7.507037,-71,40,203.0283972,98918,23.6,1.099340257,0.057,0.092,1.094,,
7.509104,-71,40,203.1132944,98906,23.6,1.100268149,0.054,0.093,1.095,,
7.510999,-71,40,203.0283972,98912,23.6,1.096219868,0.056,0.091,1.091,,
7.512808,-71,40,202.77371,98916,23.6,1.101228859,0.055,0.092,1.096,,
7.514859,-71,40,203.3679899,98898,23.6,1.09997,0.053,0.09,1.095,,
7.516801,-71,40,204.0472086,98910,23.6,1.094735128,0.051,0.088,1.09,,
7.520457,-71,40,203.1132944,98910,23.6,1.093560241,0.059,0.093,1.088,,
7.524312,-71,40,203.2830907,98901,23.6,1.09404616,0.054,0.09,1.089,,
7.526353,-71,40,203.2830907,98907,23.6,1.094564754,0.054,0.084,1.09,,
7.528132,-71,40,203.5377904,98907,23.6,1.085241448,0.057,0.09,1.08,,
7.530184,-71,40,203.2830907,98919,23.6,1.101196168,0.056,0.091,1.096,,
7.532137,-71,40,202.2643544,98907,23.6,1.095191307,0.06,0.088,1.09,,
7.534206,-71,40,202.77371,98919,23.6,1.095173959,0.055,0.091,1.09,,
7.536123,-71,40,202.8586051,98916,23.6,1.094014168,0.055,0.089,1.089,,
7.538024,-71,40,203.6226917,98913,23.6,1.556759776,0.15,0.04,1.549,,
7.541921,-71,40,203.3679899,98916,23.6,1.252814831,0.078,0.031,1.25,,
7.545461,-71,40,202.603922,98913,23.6,1.102212774,0.058,0.09,1.097,,
7.549328,-71,40,203.1132944,98910,23.6,1.089822921,0.057,0.097,1.084,,
7.551382,-71,40,203.7924964,98904,23.6,1.098314163,0.053,0.094,1.093,,
7.553183,-71,40,203.1132944,98904,23.6,1.093168331,0.053,0.092,1.088,,
7.554982,-71,40,203.1132944,98916,23.6,1.096840007,0.055,0.087,1.092,,
7.557073,-71,40,203.2830907,98900,23.6,1.099309329,0.053,0.094,1.094,,
7.558958,-71,40,203.6226917,98900,23.6,1.097915297,0.055,0.088,1.093,,
7.561057,-71,40,203.1132944,98915,23.6,1.094095974,0.055,0.09,1.089,,
7.564858,-71,40,203.0283972,98910,23.6,1.098463017,0.056,0.094,1.093,,
7.568469,-71,40,203.7924964,98907,23.6,1.093854195,0.058,0.097,1.088,,
7.572348,-71,40,203.3679899,98909,23.6,1.101913336,0.052,0.09,1.097,,
7.574476,-71,40,204.0472086,98913,23.6,1.097769101,0.052,0.088,1.093,,
